onset	duration	trial_type	value	sample	StimulusPresentation
30.559	0.001	resp	3	30559	PsychophysicsToolbox
30.564	0.001	resp	3	30564	PsychophysicsToolbox
30.569	0.001	resp	3	30569	PsychophysicsToolbox
30.574	0.001	resp	3	30574	PsychophysicsToolbox
30.579	0.001	resp	3	30579	PsychophysicsToolbox
30.584	0.001	resp	3	30584	PsychophysicsToolbox
30.589	0.001	resp	3	30589	PsychophysicsToolbox
31.006	0.001	stim_on	4	31006	PsychophysicsToolbox
31.944	0.001	resp	3	31944	PsychophysicsToolbox
31.951	0.001	resp	3	31951	PsychophysicsToolbox
31.956	0.001	resp	3	31956	PsychophysicsToolbox
31.961	0.001	resp	3	31961	PsychophysicsToolbox
31.966	0.001	resp	3	31966	PsychophysicsToolbox
31.971	0.001	resp	3	31971	PsychophysicsToolbox
31.976	0.001	resp	3	31976	PsychophysicsToolbox
31.981	0.001	resp	3	31981	PsychophysicsToolbox
31.986	0.001	resp	3	31986	PsychophysicsToolbox
31.991	0.001	resp	3	31991	PsychophysicsToolbox
32.001	0.001	resp	3	32001	PsychophysicsToolbox
32.006	0.001	resp	3	32006	PsychophysicsToolbox
32.011	0.001	resp	3	32011	PsychophysicsToolbox
32.016	0.001	resp	3	32016	PsychophysicsToolbox
32.021	0.001	resp	3	32021	PsychophysicsToolbox
32.026	0.001	resp	3	32026	PsychophysicsToolbox
32.031	0.001	resp	3	32031	PsychophysicsToolbox
32.036	0.001	resp	3	32036	PsychophysicsToolbox
32.041	0.001	resp	3	32041	PsychophysicsToolbox
32.046	0.001	resp	3	32046	PsychophysicsToolbox
32.056	0.001	resp	3	32056	PsychophysicsToolbox
32.061	0.001	resp	3	32061	PsychophysicsToolbox
32.659	0.001	stim_on	4	32659	PsychophysicsToolbox
33.534	0.001	resp	3	33534	PsychophysicsToolbox
33.541	0.001	resp	3	33541	PsychophysicsToolbox
33.546	0.001	resp	3	33546	PsychophysicsToolbox
33.551	0.001	resp	3	33551	PsychophysicsToolbox
33.556	0.001	resp	3	33556	PsychophysicsToolbox
33.561	0.001	resp	3	33561	PsychophysicsToolbox
33.566	0.001	resp	3	33566	PsychophysicsToolbox
33.571	0.001	resp	3	33571	PsychophysicsToolbox
33.576	0.001	resp	3	33576	PsychophysicsToolbox
33.581	0.001	resp	3	33581	PsychophysicsToolbox
33.591	0.001	resp	3	33591	PsychophysicsToolbox
33.596	0.001	resp	3	33596	PsychophysicsToolbox
33.601	0.001	resp	3	33601	PsychophysicsToolbox
33.606	0.001	resp	3	33606	PsychophysicsToolbox
33.611	0.001	resp	3	33611	PsychophysicsToolbox
33.616	0.001	resp	3	33616	PsychophysicsToolbox
33.621	0.001	resp	3	33621	PsychophysicsToolbox
33.626	0.001	resp	3	33626	PsychophysicsToolbox
33.631	0.001	resp	3	33631	PsychophysicsToolbox
33.636	0.001	resp	3	33636	PsychophysicsToolbox
33.646	0.001	resp	3	33646	PsychophysicsToolbox
33.652	0.001	resp	3	33652	PsychophysicsToolbox
33.657	0.001	resp	3	33657	PsychophysicsToolbox
33.662	0.001	resp	3	33662	PsychophysicsToolbox
33.978	0.001	stim_on	4	33978	PsychophysicsToolbox
34.888	0.001	resp	3	34888	PsychophysicsToolbox
34.894	0.001	resp	3	34894	PsychophysicsToolbox
34.899	0.001	resp	3	34899	PsychophysicsToolbox
34.904	0.001	resp	3	34904	PsychophysicsToolbox
34.909	0.001	resp	3	34909	PsychophysicsToolbox
34.914	0.001	resp	3	34914	PsychophysicsToolbox
34.919	0.001	resp	3	34919	PsychophysicsToolbox
34.925	0.001	resp	3	34925	PsychophysicsToolbox
34.93	0.001	resp	3	34930	PsychophysicsToolbox
34.935	0.001	resp	3	34935	PsychophysicsToolbox
34.945	0.001	resp	3	34945	PsychophysicsToolbox
34.95	0.001	resp	3	34950	PsychophysicsToolbox
34.955	0.001	resp	3	34955	PsychophysicsToolbox
34.96	0.001	resp	3	34960	PsychophysicsToolbox
34.965	0.001	resp	3	34965	PsychophysicsToolbox
34.97	0.001	resp	3	34970	PsychophysicsToolbox
34.975	0.001	resp	3	34975	PsychophysicsToolbox
34.98	0.001	resp	3	34980	PsychophysicsToolbox
35.43	0.001	stim_on	4	35430	PsychophysicsToolbox
36.274	0.001	resp	3	36274	PsychophysicsToolbox
36.281	0.001	resp	3	36281	PsychophysicsToolbox
36.286	0.001	resp	3	36286	PsychophysicsToolbox
36.291	0.001	resp	3	36291	PsychophysicsToolbox
36.296	0.001	resp	3	36296	PsychophysicsToolbox
36.301	0.001	resp	3	36301	PsychophysicsToolbox
36.306	0.001	resp	3	36306	PsychophysicsToolbox
36.311	0.001	resp	3	36311	PsychophysicsToolbox
36.317	0.001	resp	3	36317	PsychophysicsToolbox
36.322	0.001	resp	3	36322	PsychophysicsToolbox
36.332	0.001	resp	3	36332	PsychophysicsToolbox
36.337	0.001	resp	3	36337	PsychophysicsToolbox
36.342	0.001	resp	3	36342	PsychophysicsToolbox
36.347	0.001	resp	3	36347	PsychophysicsToolbox
36.352	0.001	resp	3	36352	PsychophysicsToolbox
36.357	0.001	resp	3	36357	PsychophysicsToolbox
36.362	0.001	resp	3	36362	PsychophysicsToolbox
36.367	0.001	resp	3	36367	PsychophysicsToolbox
36.372	0.001	resp	3	36372	PsychophysicsToolbox
36.377	0.001	resp	3	36377	PsychophysicsToolbox
36.387	0.001	resp	3	36387	PsychophysicsToolbox
37.134	0.001	stim_on	4	37134	PsychophysicsToolbox
37.96	0.001	resp	3	37960	PsychophysicsToolbox
37.967	0.001	resp	3	37967	PsychophysicsToolbox
37.972	0.001	resp	3	37972	PsychophysicsToolbox
37.977	0.001	resp	3	37977	PsychophysicsToolbox
37.982	0.001	resp	3	37982	PsychophysicsToolbox
37.987	0.001	resp	3	37987	PsychophysicsToolbox
37.992	0.001	resp	3	37992	PsychophysicsToolbox
37.997	0.001	resp	3	37997	PsychophysicsToolbox
38.002	0.001	resp	3	38002	PsychophysicsToolbox
38.007	0.001	resp	3	38007	PsychophysicsToolbox
38.017	0.001	resp	3	38017	PsychophysicsToolbox
38.022	0.001	resp	3	38022	PsychophysicsToolbox
38.027	0.001	resp	3	38027	PsychophysicsToolbox
38.032	0.001	resp	3	38032	PsychophysicsToolbox
38.037	0.001	resp	3	38037	PsychophysicsToolbox
38.042	0.001	resp	3	38042	PsychophysicsToolbox
38.047	0.001	resp	3	38047	PsychophysicsToolbox
38.052	0.001	resp	3	38052	PsychophysicsToolbox
38.057	0.001	resp	3	38057	PsychophysicsToolbox
38.062	0.001	resp	3	38062	PsychophysicsToolbox
38.072	0.001	resp	3	38072	PsychophysicsToolbox
38.077	0.001	resp	3	38077	PsychophysicsToolbox
38.082	0.001	resp	3	38082	PsychophysicsToolbox
38.087	0.001	resp	3	38087	PsychophysicsToolbox
38.093	0.001	resp	3	38093	PsychophysicsToolbox
38.687	0.001	stim_on	4	38687	PsychophysicsToolbox
39.517	0.001	resp	3	39517	PsychophysicsToolbox
39.524	0.001	resp	3	39524	PsychophysicsToolbox
39.529	0.001	resp	3	39529	PsychophysicsToolbox
39.534	0.001	resp	3	39534	PsychophysicsToolbox
39.539	0.001	resp	3	39539	PsychophysicsToolbox
39.544	0.001	resp	3	39544	PsychophysicsToolbox
39.549	0.001	resp	3	39549	PsychophysicsToolbox
39.554	0.001	resp	3	39554	PsychophysicsToolbox
39.559	0.001	resp	3	39559	PsychophysicsToolbox
39.564	0.001	resp	3	39564	PsychophysicsToolbox
39.574	0.001	resp	3	39574	PsychophysicsToolbox
39.579	0.001	resp	3	39579	PsychophysicsToolbox
39.585	0.001	resp	3	39585	PsychophysicsToolbox
39.59	0.001	resp	3	39590	PsychophysicsToolbox
39.595	0.001	resp	3	39595	PsychophysicsToolbox
39.6	0.001	resp	3	39600	PsychophysicsToolbox
39.605	0.001	resp	3	39605	PsychophysicsToolbox
39.61	0.001	resp	3	39610	PsychophysicsToolbox
39.615	0.001	resp	3	39615	PsychophysicsToolbox
39.625	0.001	resp	3	39625	PsychophysicsToolbox
39.63	0.001	resp	3	39630	PsychophysicsToolbox
40.373	0.001	stim_on	4	40373	PsychophysicsToolbox
41.278	0.001	resp	3	41278	PsychophysicsToolbox
41.285	0.001	resp	3	41285	PsychophysicsToolbox
41.29	0.001	resp	3	41290	PsychophysicsToolbox
41.295	0.001	resp	3	41295	PsychophysicsToolbox
41.3	0.001	resp	3	41300	PsychophysicsToolbox
41.305	0.001	resp	3	41305	PsychophysicsToolbox
41.31	0.001	resp	3	41310	PsychophysicsToolbox
41.315	0.001	resp	3	41315	PsychophysicsToolbox
41.32	0.001	resp	3	41320	PsychophysicsToolbox
41.325	0.001	resp	3	41325	PsychophysicsToolbox
41.335	0.001	resp	3	41335	PsychophysicsToolbox
41.34	0.001	resp	3	41340	PsychophysicsToolbox
41.345	0.001	resp	3	41345	PsychophysicsToolbox
41.35	0.001	resp	3	41350	PsychophysicsToolbox
41.355	0.001	resp	3	41355	PsychophysicsToolbox
41.36	0.001	resp	3	41360	PsychophysicsToolbox
41.365	0.001	resp	3	41365	PsychophysicsToolbox
41.37	0.001	resp	3	41370	PsychophysicsToolbox
41.375	0.001	resp	3	41375	PsychophysicsToolbox
41.38	0.001	resp	3	41380	PsychophysicsToolbox
41.391	0.001	resp	3	41391	PsychophysicsToolbox
41.396	0.001	resp	3	41396	PsychophysicsToolbox
41.401	0.001	resp	3	41401	PsychophysicsToolbox
41.406	0.001	resp	3	41406	PsychophysicsToolbox
41.976	0.001	stim_on	4	41976	PsychophysicsToolbox
42.955	0.001	resp	3	42955	PsychophysicsToolbox
42.962	0.001	resp	3	42962	PsychophysicsToolbox
42.967	0.001	resp	3	42967	PsychophysicsToolbox
42.972	0.001	resp	3	42972	PsychophysicsToolbox
42.977	0.001	resp	3	42977	PsychophysicsToolbox
42.982	0.001	resp	3	42982	PsychophysicsToolbox
42.987	0.001	resp	3	42987	PsychophysicsToolbox
42.992	0.001	resp	3	42992	PsychophysicsToolbox
42.997	0.001	resp	3	42997	PsychophysicsToolbox
43.003	0.001	resp	3	43003	PsychophysicsToolbox
43.013	0.001	resp	3	43013	PsychophysicsToolbox
43.018	0.001	resp	3	43018	PsychophysicsToolbox
43.023	0.001	resp	3	43023	PsychophysicsToolbox
43.028	0.001	resp	3	43028	PsychophysicsToolbox
43.033	0.001	resp	3	43033	PsychophysicsToolbox
43.038	0.001	resp	3	43038	PsychophysicsToolbox
43.043	0.001	resp	3	43043	PsychophysicsToolbox
43.048	0.001	resp	3	43048	PsychophysicsToolbox
43.053	0.001	resp	3	43053	PsychophysicsToolbox
43.058	0.001	resp	3	43058	PsychophysicsToolbox
43.068	0.001	resp	3	43068	PsychophysicsToolbox
43.073	0.001	resp	3	43073	PsychophysicsToolbox
43.078	0.001	resp	3	43078	PsychophysicsToolbox
43.083	0.001	resp	3	43083	PsychophysicsToolbox
43.088	0.001	resp	3	43088	PsychophysicsToolbox
43.093	0.001	resp	3	43093	PsychophysicsToolbox
43.098	0.001	resp	3	43098	PsychophysicsToolbox
43.103	0.001	resp	3	43103	PsychophysicsToolbox
43.108	0.001	resp	3	43108	PsychophysicsToolbox
43.113	0.001	resp	3	43113	PsychophysicsToolbox
43.679	0.001	stim_on	4	43679	PsychophysicsToolbox
44.633	0.001	resp	3	44633	PsychophysicsToolbox
44.64	0.001	resp	3	44640	PsychophysicsToolbox
44.645	0.001	resp	3	44645	PsychophysicsToolbox
44.65	0.001	resp	3	44650	PsychophysicsToolbox
44.655	0.001	resp	3	44655	PsychophysicsToolbox
44.66	0.001	resp	3	44660	PsychophysicsToolbox
44.665	0.001	resp	3	44665	PsychophysicsToolbox
44.67	0.001	resp	3	44670	PsychophysicsToolbox
44.675	0.001	resp	3	44675	PsychophysicsToolbox
44.68	0.001	resp	3	44680	PsychophysicsToolbox
44.69	0.001	resp	3	44690	PsychophysicsToolbox
44.695	0.001	resp	3	44695	PsychophysicsToolbox
44.7	0.001	resp	3	44700	PsychophysicsToolbox
44.705	0.001	resp	3	44705	PsychophysicsToolbox
44.711	0.001	resp	3	44711	PsychophysicsToolbox
44.716	0.001	resp	3	44716	PsychophysicsToolbox
44.721	0.001	resp	3	44721	PsychophysicsToolbox
44.726	0.001	resp	3	44726	PsychophysicsToolbox
44.731	0.001	resp	3	44731	PsychophysicsToolbox
44.741	0.001	resp	3	44741	PsychophysicsToolbox
44.746	0.001	resp	3	44746	PsychophysicsToolbox
44.751	0.001	resp	3	44751	PsychophysicsToolbox
44.756	0.001	resp	3	44756	PsychophysicsToolbox
45.098	0.001	stim_on	4	45098	PsychophysicsToolbox
46.054	0.001	resp	3	46054	PsychophysicsToolbox
46.061	0.001	resp	3	46061	PsychophysicsToolbox
46.066	0.001	resp	3	46066	PsychophysicsToolbox
46.071	0.001	resp	3	46071	PsychophysicsToolbox
46.076	0.001	resp	3	46076	PsychophysicsToolbox
46.081	0.001	resp	3	46081	PsychophysicsToolbox
46.086	0.001	resp	3	46086	PsychophysicsToolbox
46.091	0.001	resp	3	46091	PsychophysicsToolbox
46.096	0.001	resp	3	46096	PsychophysicsToolbox
46.101	0.001	resp	3	46101	PsychophysicsToolbox
46.111	0.001	resp	3	46111	PsychophysicsToolbox
46.116	0.001	resp	3	46116	PsychophysicsToolbox
46.121	0.001	resp	3	46121	PsychophysicsToolbox
46.126	0.001	resp	3	46126	PsychophysicsToolbox
46.131	0.001	resp	3	46131	PsychophysicsToolbox
46.136	0.001	resp	3	46136	PsychophysicsToolbox
46.141	0.001	resp	3	46141	PsychophysicsToolbox
46.146	0.001	resp	3	46146	PsychophysicsToolbox
46.151	0.001	resp	3	46151	PsychophysicsToolbox
46.156	0.001	resp	3	46156	PsychophysicsToolbox
46.166	0.001	resp	3	46166	PsychophysicsToolbox
46.668	0.001	stim_on	4	46668	PsychophysicsToolbox
47.558	0.001	resp	3	47558	PsychophysicsToolbox
47.565	0.001	resp	3	47565	PsychophysicsToolbox
47.57	0.001	resp	3	47570	PsychophysicsToolbox
47.575	0.001	resp	3	47575	PsychophysicsToolbox
47.58	0.001	resp	3	47580	PsychophysicsToolbox
47.585	0.001	resp	3	47585	PsychophysicsToolbox
47.59	0.001	resp	3	47590	PsychophysicsToolbox
47.595	0.001	resp	3	47595	PsychophysicsToolbox
47.6	0.001	resp	3	47600	PsychophysicsToolbox
47.605	0.001	resp	3	47605	PsychophysicsToolbox
47.615	0.001	resp	3	47615	PsychophysicsToolbox
47.62	0.001	resp	3	47620	PsychophysicsToolbox
47.625	0.001	resp	3	47625	PsychophysicsToolbox
47.63	0.001	resp	3	47630	PsychophysicsToolbox
47.635	0.001	resp	3	47635	PsychophysicsToolbox
47.64	0.001	resp	3	47640	PsychophysicsToolbox
47.645	0.001	resp	3	47645	PsychophysicsToolbox
47.65	0.001	resp	3	47650	PsychophysicsToolbox
47.655	0.001	resp	3	47655	PsychophysicsToolbox
47.66	0.001	resp	3	47660	PsychophysicsToolbox
47.67	0.001	resp	3	47670	PsychophysicsToolbox
47.675	0.001	resp	3	47675	PsychophysicsToolbox
47.68	0.001	resp	3	47680	PsychophysicsToolbox
47.685	0.001	resp	3	47685	PsychophysicsToolbox
48.288	0.001	stim_on	4	48288	PsychophysicsToolbox
49.121	0.001	resp	3	49121	PsychophysicsToolbox
49.127	0.001	resp	3	49127	PsychophysicsToolbox
49.132	0.001	resp	3	49132	PsychophysicsToolbox
49.137	0.001	resp	3	49137	PsychophysicsToolbox
49.143	0.001	resp	3	49143	PsychophysicsToolbox
49.148	0.001	resp	3	49148	PsychophysicsToolbox
49.153	0.001	resp	3	49153	PsychophysicsToolbox
49.158	0.001	resp	3	49158	PsychophysicsToolbox
49.163	0.001	resp	3	49163	PsychophysicsToolbox
49.168	0.001	resp	3	49168	PsychophysicsToolbox
49.178	0.001	resp	3	49178	PsychophysicsToolbox
49.183	0.001	resp	3	49183	PsychophysicsToolbox
49.188	0.001	resp	3	49188	PsychophysicsToolbox
49.193	0.001	resp	3	49193	PsychophysicsToolbox
49.198	0.001	resp	3	49198	PsychophysicsToolbox
49.203	0.001	resp	3	49203	PsychophysicsToolbox
49.208	0.001	resp	3	49208	PsychophysicsToolbox
49.213	0.001	resp	3	49213	PsychophysicsToolbox
49.218	0.001	resp	3	49218	PsychophysicsToolbox
49.223	0.001	resp	3	49223	PsychophysicsToolbox
49.233	0.001	resp	3	49233	PsychophysicsToolbox
49.238	0.001	resp	3	49238	PsychophysicsToolbox
49.243	0.001	resp	3	49243	PsychophysicsToolbox
49.248	0.001	resp	3	49248	PsychophysicsToolbox
49.253	0.001	resp	3	49253	PsychophysicsToolbox
49.974	0.001	stim_on	4	49974	PsychophysicsToolbox
50.851	0.001	resp	3	50851	PsychophysicsToolbox
50.858	0.001	resp	3	50858	PsychophysicsToolbox
50.863	0.001	resp	3	50863	PsychophysicsToolbox
50.868	0.001	resp	3	50868	PsychophysicsToolbox
50.873	0.001	resp	3	50873	PsychophysicsToolbox
50.878	0.001	resp	3	50878	PsychophysicsToolbox
50.883	0.001	resp	3	50883	PsychophysicsToolbox
50.888	0.001	resp	3	50888	PsychophysicsToolbox
50.893	0.001	resp	3	50893	PsychophysicsToolbox
50.898	0.001	resp	3	50898	PsychophysicsToolbox
50.908	0.001	resp	3	50908	PsychophysicsToolbox
50.913	0.001	resp	3	50913	PsychophysicsToolbox
50.918	0.001	resp	3	50918	PsychophysicsToolbox
50.923	0.001	resp	3	50923	PsychophysicsToolbox
50.928	0.001	resp	3	50928	PsychophysicsToolbox
50.933	0.001	resp	3	50933	PsychophysicsToolbox
50.938	0.001	resp	3	50938	PsychophysicsToolbox
50.944	0.001	resp	3	50944	PsychophysicsToolbox
50.949	0.001	resp	3	50949	PsychophysicsToolbox
50.959	0.001	resp	3	50959	PsychophysicsToolbox
50.964	0.001	resp	3	50964	PsychophysicsToolbox
50.969	0.001	resp	3	50969	PsychophysicsToolbox
50.974	0.001	resp	3	50974	PsychophysicsToolbox
50.979	0.001	resp	3	50979	PsychophysicsToolbox
50.984	0.001	resp	3	50984	PsychophysicsToolbox
50.989	0.001	resp	3	50989	PsychophysicsToolbox
50.994	0.001	resp	3	50994	PsychophysicsToolbox
51.661	0.001	stim_on	4	51661	PsychophysicsToolbox
52.565	0.001	resp	3	52565	PsychophysicsToolbox
52.571	0.001	resp	3	52571	PsychophysicsToolbox
52.576	0.001	resp	3	52576	PsychophysicsToolbox
52.582	0.001	resp	3	52582	PsychophysicsToolbox
52.587	0.001	resp	3	52587	PsychophysicsToolbox
52.592	0.001	resp	3	52592	PsychophysicsToolbox
52.597	0.001	resp	3	52597	PsychophysicsToolbox
52.602	0.001	resp	3	52602	PsychophysicsToolbox
52.607	0.001	resp	3	52607	PsychophysicsToolbox
52.612	0.001	resp	3	52612	PsychophysicsToolbox
52.622	0.001	resp	3	52622	PsychophysicsToolbox
52.627	0.001	resp	3	52627	PsychophysicsToolbox
52.632	0.001	resp	3	52632	PsychophysicsToolbox
52.637	0.001	resp	3	52637	PsychophysicsToolbox
52.642	0.001	resp	3	52642	PsychophysicsToolbox
52.647	0.001	resp	3	52647	PsychophysicsToolbox
52.652	0.001	resp	3	52652	PsychophysicsToolbox
52.657	0.001	resp	3	52657	PsychophysicsToolbox
52.662	0.001	resp	3	52662	PsychophysicsToolbox
53.23	0.001	stim_on	4	53230	PsychophysicsToolbox
54.205	0.001	resp	3	54205	PsychophysicsToolbox
54.212	0.001	resp	3	54212	PsychophysicsToolbox
54.217	0.001	resp	3	54217	PsychophysicsToolbox
54.222	0.001	resp	3	54222	PsychophysicsToolbox
54.227	0.001	resp	3	54227	PsychophysicsToolbox
54.232	0.001	resp	3	54232	PsychophysicsToolbox
54.237	0.001	resp	3	54237	PsychophysicsToolbox
54.242	0.001	resp	3	54242	PsychophysicsToolbox
54.247	0.001	resp	3	54247	PsychophysicsToolbox
54.253	0.001	resp	3	54253	PsychophysicsToolbox
54.263	0.001	resp	3	54263	PsychophysicsToolbox
54.268	0.001	resp	3	54268	PsychophysicsToolbox
54.273	0.001	resp	3	54273	PsychophysicsToolbox
54.278	0.001	resp	3	54278	PsychophysicsToolbox
54.283	0.001	resp	3	54283	PsychophysicsToolbox
54.288	0.001	resp	3	54288	PsychophysicsToolbox
54.293	0.001	resp	3	54293	PsychophysicsToolbox
54.8	0.001	stim_on	4	54800	PsychophysicsToolbox
56.022	0.001	resp	3	56022	PsychophysicsToolbox
56.029	0.001	resp	3	56029	PsychophysicsToolbox
56.034	0.001	resp	3	56034	PsychophysicsToolbox
56.039	0.001	resp	3	56039	PsychophysicsToolbox
56.044	0.001	resp	3	56044	PsychophysicsToolbox
56.049	0.001	resp	3	56049	PsychophysicsToolbox
56.054	0.001	resp	3	56054	PsychophysicsToolbox
56.059	0.001	resp	3	56059	PsychophysicsToolbox
56.064	0.001	resp	3	56064	PsychophysicsToolbox
56.069	0.001	resp	3	56069	PsychophysicsToolbox
56.079	0.001	resp	3	56079	PsychophysicsToolbox
56.084	0.001	resp	3	56084	PsychophysicsToolbox
56.089	0.001	resp	3	56089	PsychophysicsToolbox
56.094	0.001	resp	3	56094	PsychophysicsToolbox
56.099	0.001	resp	3	56099	PsychophysicsToolbox
56.104	0.001	resp	3	56104	PsychophysicsToolbox
56.109	0.001	resp	3	56109	PsychophysicsToolbox
56.114	0.001	resp	3	56114	PsychophysicsToolbox
56.119	0.001	resp	3	56119	PsychophysicsToolbox
56.124	0.001	resp	3	56124	PsychophysicsToolbox
56.134	0.001	resp	3	56134	PsychophysicsToolbox
56.139	0.001	resp	3	56139	PsychophysicsToolbox
56.144	0.001	resp	3	56144	PsychophysicsToolbox
56.149	0.001	resp	3	56149	PsychophysicsToolbox
56.155	0.001	resp	3	56155	PsychophysicsToolbox
56.16	0.001	resp	3	56160	PsychophysicsToolbox
56.165	0.001	resp	3	56165	PsychophysicsToolbox
56.286	0.001	stim_on	4	56286	PsychophysicsToolbox
57.37	0.001	resp	3	57370	PsychophysicsToolbox
57.377	0.001	resp	3	57377	PsychophysicsToolbox
57.382	0.001	resp	3	57382	PsychophysicsToolbox
57.387	0.001	resp	3	57387	PsychophysicsToolbox
57.392	0.001	resp	3	57392	PsychophysicsToolbox
57.397	0.001	resp	3	57397	PsychophysicsToolbox
57.402	0.001	resp	3	57402	PsychophysicsToolbox
57.407	0.001	resp	3	57407	PsychophysicsToolbox
57.412	0.001	resp	3	57412	PsychophysicsToolbox
57.417	0.001	resp	3	57417	PsychophysicsToolbox
57.427	0.001	resp	3	57427	PsychophysicsToolbox
57.432	0.001	resp	3	57432	PsychophysicsToolbox
57.437	0.001	resp	3	57437	PsychophysicsToolbox
57.442	0.001	resp	3	57442	PsychophysicsToolbox
57.447	0.001	resp	3	57447	PsychophysicsToolbox
57.452	0.001	resp	3	57452	PsychophysicsToolbox
57.457	0.001	resp	3	57457	PsychophysicsToolbox
57.462	0.001	resp	3	57462	PsychophysicsToolbox
57.467	0.001	resp	3	57467	PsychophysicsToolbox
57.472	0.001	resp	3	57472	PsychophysicsToolbox
57.482	0.001	resp	3	57482	PsychophysicsToolbox
57.487	0.001	resp	3	57487	PsychophysicsToolbox
57.688	0.001	stim_on	4	57688	PsychophysicsToolbox
58.726	0.001	resp	3	58726	PsychophysicsToolbox
58.733	0.001	resp	3	58733	PsychophysicsToolbox
58.738	0.001	resp	3	58738	PsychophysicsToolbox
58.743	0.001	resp	3	58743	PsychophysicsToolbox
58.748	0.001	resp	3	58748	PsychophysicsToolbox
58.753	0.001	resp	3	58753	PsychophysicsToolbox
58.758	0.001	resp	3	58758	PsychophysicsToolbox
58.763	0.001	resp	3	58763	PsychophysicsToolbox
58.769	0.001	resp	3	58769	PsychophysicsToolbox
58.774	0.001	resp	3	58774	PsychophysicsToolbox
58.784	0.001	resp	3	58784	PsychophysicsToolbox
58.789	0.001	resp	3	58789	PsychophysicsToolbox
58.794	0.001	resp	3	58794	PsychophysicsToolbox
58.799	0.001	resp	3	58799	PsychophysicsToolbox
58.804	0.001	resp	3	58804	PsychophysicsToolbox
58.809	0.001	resp	3	58809	PsychophysicsToolbox
58.814	0.001	resp	3	58814	PsychophysicsToolbox
58.819	0.001	resp	3	58819	PsychophysicsToolbox
58.824	0.001	resp	3	58824	PsychophysicsToolbox
58.829	0.001	resp	3	58829	PsychophysicsToolbox
58.839	0.001	resp	3	58839	PsychophysicsToolbox
58.844	0.001	resp	3	58844	PsychophysicsToolbox
58.849	0.001	resp	3	58849	PsychophysicsToolbox
59.225	0.001	stim_on	4	59225	PsychophysicsToolbox
60.189	0.001	resp	3	60189	PsychophysicsToolbox
60.196	0.001	resp	3	60196	PsychophysicsToolbox
60.201	0.001	resp	3	60201	PsychophysicsToolbox
60.206	0.001	resp	3	60206	PsychophysicsToolbox
60.211	0.001	resp	3	60211	PsychophysicsToolbox
60.216	0.001	resp	3	60216	PsychophysicsToolbox
60.221	0.001	resp	3	60221	PsychophysicsToolbox
60.226	0.001	resp	3	60226	PsychophysicsToolbox
60.231	0.001	resp	3	60231	PsychophysicsToolbox
60.236	0.001	resp	3	60236	PsychophysicsToolbox
60.246	0.001	resp	3	60246	PsychophysicsToolbox
60.251	0.001	resp	3	60251	PsychophysicsToolbox
60.256	0.001	resp	3	60256	PsychophysicsToolbox
60.261	0.001	resp	3	60261	PsychophysicsToolbox
60.266	0.001	resp	3	60266	PsychophysicsToolbox
60.271	0.001	resp	3	60271	PsychophysicsToolbox
60.276	0.001	resp	3	60276	PsychophysicsToolbox
60.281	0.001	resp	3	60281	PsychophysicsToolbox
60.286	0.001	resp	3	60286	PsychophysicsToolbox
60.291	0.001	resp	3	60291	PsychophysicsToolbox
60.301	0.001	resp	3	60301	PsychophysicsToolbox
60.844	0.001	stim_on	4	60844	PsychophysicsToolbox
61.724	0.001	resp	3	61724	PsychophysicsToolbox
61.73	0.001	resp	3	61730	PsychophysicsToolbox
61.735	0.001	resp	3	61735	PsychophysicsToolbox
61.74	0.001	resp	3	61740	PsychophysicsToolbox
61.745	0.001	resp	3	61745	PsychophysicsToolbox
61.75	0.001	resp	3	61750	PsychophysicsToolbox
61.756	0.001	resp	3	61756	PsychophysicsToolbox
61.761	0.001	resp	3	61761	PsychophysicsToolbox
61.766	0.001	resp	3	61766	PsychophysicsToolbox
61.771	0.001	resp	3	61771	PsychophysicsToolbox
61.781	0.001	resp	3	61781	PsychophysicsToolbox
61.786	0.001	resp	3	61786	PsychophysicsToolbox
61.791	0.001	resp	3	61791	PsychophysicsToolbox
61.796	0.001	resp	3	61796	PsychophysicsToolbox
61.801	0.001	resp	3	61801	PsychophysicsToolbox
61.806	0.001	resp	3	61806	PsychophysicsToolbox
61.811	0.001	resp	3	61811	PsychophysicsToolbox
61.816	0.001	resp	3	61816	PsychophysicsToolbox
61.821	0.001	resp	3	61821	PsychophysicsToolbox
61.826	0.001	resp	3	61826	PsychophysicsToolbox
61.836	0.001	resp	3	61836	PsychophysicsToolbox
61.841	0.001	resp	3	61841	PsychophysicsToolbox
61.846	0.001	resp	3	61846	PsychophysicsToolbox
61.851	0.001	resp	3	61851	PsychophysicsToolbox
61.856	0.001	resp	3	61856	PsychophysicsToolbox
61.861	0.001	resp	3	61861	PsychophysicsToolbox
61.866	0.001	resp	3	61866	PsychophysicsToolbox
61.871	0.001	resp	3	61871	PsychophysicsToolbox
61.876	0.001	resp	3	61876	PsychophysicsToolbox
61.881	0.001	resp	3	61881	PsychophysicsToolbox
62.163	0.001	stim_on	4	62163	PsychophysicsToolbox
63.139	0.001	resp	3	63139	PsychophysicsToolbox
63.146	0.001	resp	3	63146	PsychophysicsToolbox
63.151	0.001	resp	3	63151	PsychophysicsToolbox
63.156	0.001	resp	3	63156	PsychophysicsToolbox
63.161	0.001	resp	3	63161	PsychophysicsToolbox
